Año;Mes.de.choque;Rango.horario;Cantidad.de.lesionados;addresses;Coordenada.X;Coordenada.Y;lon;lat;direccion
2016;Julio;12:00 a 17:59;1;MITRE Y SAN JUAN,Rosario,Santa Fe,Argentina;5440109,87;6354592,09;-60,6404728;-32,9499041;San Juan & Mitre, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;NICARAGUA Y SAN LORENZO,Rosario,Santa Fe,Argentina;5432570,04;6356224,52;-60,7210059;-32,934798;Calle Nicaragua & San Lorenzo, S2008 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;DERQUI Y GUATEMALA,Rosario,Santa Fe,Argentina;5432910,82;6355850,7;-60,7173891;-32,9381959;Derqui & Guatemala, S2008 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;GORRITI 6300,Rosario,Santa Fe,Argentina;5433698,94;6357409,74;-60,7087327;-32,9242698;Gorriti 6300, S2007BQZ Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;ALCORTA Y DR RIVA,Rosario,Santa Fe,Argentina;5437483,76;6351253,69;-60,6687961;-32,9798487;Alcorta & Dr. Riva, S2004 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;TENIENTE Y VIAMONTE,Rosario,Santa Fe,Argentina;5434624,15;6353820,73;-60,6402597;-32,965791;Viamonte, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;PARAGUAY Y SAN LORENZO,Rosario,Santa Fe,Argentina;5439856,32;6355342,06;-60,6431305;-32,9431392;Paraguay & San Lorenzo, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;BUENOS AIRES Y NUESTRA SRA DEL ROSARIO,Rosario,Santa Fe,Argentina;5439716,73;6349061,95;-60,6450756;-32,9997462;Av. Ntra Sra del Rosario & Buenos Aires, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;BATTLE ORDOÑEZ Y PARAGUAY,Rosario,Santa Fe,Argentina;5438845,15;6348028,15;-60,6544402;-33,0090982;Paraguay & Av. Battle Y Ordóñez, S2011 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;ALVAREZ CONDARCO Y SANTA COLOMA,Rosario,Santa Fe,Argentina;5429271,01;6359470,06;-60,7560557;-32,9053145;Av. Sta Coloma & Álvarez Condarco Bis, S2006 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;PROVINCIAS UNIDAS Y ZUVIRIA,Rosario,Santa Fe,Argentina;5433338,88;6355987,55;-60,7128337;-32,9369512;Zuviría & Av. Provincias Unidas, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;CAFFERATA Y SALTA,Rosario,Santa Fe,Argentina;5437414,67;6356386,46;-60,6692344;-32,9335907;Salta & Cafferata, S2002 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;25 DE MAYO Y JUAN JOSE PASO,Rosario,Santa Fe,Argentina;5432314,79;6357797,78;-60,6427204;-32,9986009;Av Bermúdez & Regimiento 11, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;LA PAZ Y PEDRO LINO FUNES,Rosario,Santa Fe,Argentina;5434494,25;6353945,99;-60,700579;-32,9554162;La Paz & Pedro Lino Funes, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;OVIDIO LAGOS Y URUGUAY,Rosario,Santa Fe,Argentina;5437475,65;6352052;-60,6687586;-32,9726349;Uruguay & Av. Ovidio Lagos, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;CENTENO Y FRANCIA,Rosario,Santa Fe,Argentina;5436884,81;6351244,6;-60,6751503;-32,9799274;Centeno & Av. Francia, S2004 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;BELGRANO Y DE LA LIBERTAD,Rosario,Santa Fe,Argentina;5441234,65;6354594,88;-60,8976827;-33,1723728;Av. Libertad & Belgrano, Muñoz, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;MARIANO MORENO Y MENDOZA,Rosario,Santa Fe,Argentina;5439045,62;6354650,22;-60,6518618;-32,9493614;Mariano Moreno & Mendoza, S2000 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;ARIJON Y PTE ROCA,Rosario,Santa Fe,Argentina;5438671,54;6348667,82;-60,6563763;-33,0032539;Pte Roca & Av. Arijon, S2011 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;SUPERI 1300,Rosario,Santa Fe,Argentina;5434563,36;6360579,7;-60,6992284;-32,8957086;Superí 1300, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;ALVAREZ CONDARCO Y EVA PERON,Rosario,Santa Fe,Argentina;5429210,38;6357175,54;-60,7568367;-32,9259651;Álvarez Condarco Bis & Av. Eva Perón, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;2;CAMILO ALDAO Y LEGARZA,Rosario,Santa Fe,Argentina;5435028,15;6352718,82;-60,6949643;-32,9664969;Lejarza & Camilo Aldao, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;BALCARCE Y JUJUY,Rosario,Santa Fe,Argentina;5439221,47;6356151,72;-60,649887;-32,9358469;Balcarce & Jujuy, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;PELLEGRINI Y SOLIS,Rosario,Santa Fe,Argentina;5434264,44;6354728,76;-60,7030168;-32,9483075;Solís & Av. Pellegrini, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;CAMILO ALDAO Y GARAY,Rosario,Santa Fe,Argentina;5435025,38;6352792,23;-60,6949612;-32,9658254;Garay & Camilo Aldao, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;NUESTRA SRA DEL ROSARIO Y SERRANO,Rosario,Santa Fe,Argentina;5440945,72;6349113,52;-60,6318932;-32,9993486;Serrano & Av. Ntra Sra del Rosario, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;PELLEGRINI Y PERU,Rosario,Santa Fe,Argentina;5433512,26;6354699,55;-60,7110193;-32,9486307;Perú & Av. Pellegrini, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;BALCARCE 60,Rosario,Santa Fe,Argentina;5439217,46;6356205,28;-60,6497735;-32,9353911;Balcarce 60, S2000DNB Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;RIVAROLA 7600,Rosario,Santa Fe,Argentina;5432452,64;6352761,52;-60,7225324;-32,9661504;Av. Rivarola 7600, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;BALCARCE Y URUGUAY,Rosario,Santa Fe,Argentina;5438341,24;6351873,43;-60,6595681;-32,9743155;Balcarce & Uruguay, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;CONSTITUCION Y SAN LORENZO,Rosario,Santa Fe,Argentina;5437052,26;6355917,19;-60,6730991;-32,9377633;Constitución & San Lorenzo, S2002 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;MAIPU Y PELLEGRINI,Rosario,Santa Fe,Argentina;5440334,32;6353720,5;-60,6381138;-32,9577177;Maipú & Av. Pellegrini, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;PALESTINA 1600,Rosario,Santa Fe,Argentina;5434047,83;6361676,04;-60,7047005;-32,8857923;Palestina 1600, S2005BVH Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;GALVEZ Y MARIANO MORENO,Rosario,Santa Fe,Argentina;5438652,87;6352739,1;-60,6563106;-32,9665113;Gálvez & Mariano Moreno, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;BAIGORRIA Y RONDEAU,Rosario,Santa Fe,Argentina;5435127,09;6361033,77;-60,6933408;-32,8915391;Bv. Rondeau & Baigorria, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;BRASIL Y COCHABAMBA,Rosario,Santa Fe,Argentina;5432755,7;6354538;-60,7191603;-32,95001;Brasil & Cochabamba, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;GENOVA Y WILDE,Rosario,Santa Fe,Argentina;5430836,99;6358214,1;-60,7394179;-32,9167215;Wilde & Av. Genova, S2006 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;AMENABAR Y LAPRIDA,Rosario,Santa Fe,Argentina;5440103,11;6352042,44;-60,6406873;-32,9729082;Laprida & Amenabar, S2001 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;SAN MARTIN 2422,Rosario,Santa Fe,Argentina;5440012,72;6352830,05;-60,641655;-32,9658633;Av. San Martín 2422, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;OROÑO Y URIBURU,Rosario,Santa Fe,Argentina;5437809,62;6349972,48;-60,659988;-32,969051;Bv. Oroño 2970, S2001SPO Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;BELGRANO A Y NTRA SRA DEL ROSARIO,Rosario,Santa Fe,Argentina;5442271,99;6349164,33;-60,6180463;-32,9989295;Belgrano & Av. Ntra Sra del Rosario, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;ENTRE RIOS Y GABOTO,Rosario,Santa Fe,Argentina;5439448,55;6352044,3;-60,6477298;-32,9728449;Gaboto & Entre Ríos, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;ALEM Y RIOJA,Rosario,Santa Fe,Argentina;5441211,99;6354631,68;-60,5688092;-33,0753268;Alem & La Rioja, Pueblo Esther, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;2;AVELLANEDA Y LUIS CARBALLO,Rosario,Santa Fe,Argentina;5436880,35;6357668,52;-60,6747595;-32,9220231;Luis Cándido Carballo & Bv. Avellaneda Bis, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;1 DE MAYO Y COCHABAMBA,Rosario,Santa Fe,Argentina;5440842,92;6353482,89;-60,6327095;-32,959942;Cochabamba & 1 de Mayo, S2000 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;9 DE JULIO Y ITALIA,Rosario,Santa Fe,Argentina;5439246,75;6354343,87;-60,6497279;-32,9521196;9 de Julio & Italia, S2000 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;CORRIENTES Y GALVEZ,Rosario,Santa Fe,Argentina;5439422,36;6352580,58;-60,6479731;-32,968002;Gálvez & Corrientes, S2001 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;3 DE FEBRERO Y DORREGO,Rosario,Santa Fe,Argentina;5439143,48;6354487,45;-60,6508284;-32,9507917;Dorrego & 3 de Febrero, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;2;CAMINO DE LOS GRANADERO Y PALESTIN,Rosario,Santa Fe,Argentina;5433548,65;6361639,07;-60,710036;-32,8859664;Palestina & Camino de los Granaderos, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;LINIERS Y SAN JUAN,Rosario,Santa Fe,Argentina;5434676;6355576,97;-60,6985016;-32,9407043;Liniers & San Juan, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;2;AVELLANEDA Y RIOJA,Rosario,Santa Fe,Argentina;5436463,84;6355642,38;-60,6793811;-32,9402461;Rioja & Bv. Avellaneda, S2002 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;AVELLANEDA Y LA PAZ,Rosario,Santa Fe,Argentina;5436083,99;6353799,87;-60,6835575;-32,9567922;La Paz & Bv. Avellaneda, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;9 DE JULIO Y BUENOS AIRES,Rosario,Santa Fe,Argentina;5440664,57;6354044,25;-60,6346499;-32,9549042;9 de Julio & Buenos Aires, S2000 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;PTE PERON Y SERVANDO BAYO,Rosario,Santa Fe,Argentina;5435518,2;6353632,88;-60,6896525;-32,9582072;Servando Bayo & Av. Pres. Perón, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;PROVINCIAS UNIDAS 3100,Rosario,Santa Fe,Argentina;5433494,03;6352856,2;-60,7116468;-32,964956;Av. Provincias Unidas 3100, S2009EBZ Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;JUAN JOSE PASO Y PEDRO LINO FUNES,Rosario,Santa Fe,Argentina;5434336,63;6357883,98;-60,7020101;-32,9198902;Pedro Lino Funes Bis & Juan José Paso, S2007 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;AVELLANEDA ,Rosario,Santa Fe,Argentina;;;-60,6336095;-33,0101999;Avellaneda, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;27 DE FEBRERO Y CULLEN,Rosario,Santa Fe,Argentina;5433772,06;6353513,55;-60,7083346;-32,959345;Cullen & Bv. 27 de Febrero, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;FRANCIA Y HILARION DE LA QUINTANA,Rosario,Santa Fe,Argentina;5436664,17;6348821,43;-60,677657;-33,0017478;Hilarión de la Quintana & Av. Francia, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;MAIZTEGUI Y PINTOR MUSTO,Rosario,Santa Fe,Argentina;5434661,7;6363081;-60,6918821;-32,8727671;Maiztegui & Pintor Musto, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;AVELLANEDA Y JUNIN,Rosario,Santa Fe,Argentina;5436775,37;6357156,72;-60,6760518;-32,9265929;Junín & Bv. Avellaneda Bis, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;BELGRANO Y RIOJA,Rosario,Santa Fe,Argentina;5441211,99;6354631,68;-60,6889419;-32,9385134;Rioja, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;25 DE MAYO Y URIBURU,Rosario,Santa Fe,Argentina;5434425,19;6349866,32;-60,6226047;-32,9889576;Av. Uriburu & Av. Circunvalación 25 de Mayo, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;GARZON Y GHANDI,Rosario,Santa Fe,Argentina;5433938,48;6357286,57;-60,7062901;-32,9252857;Gandhi & Garzón, S2007 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;ANCHORIS 1500,Rosario,Santa Fe,Argentina;5434632,96;6360026,39;-60,6988247;-32,900743;Anchoris 1500, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;J J PASO Y VENEZUELA,Rosario,Santa Fe,Argentina;5432148,14;6357792,19;-60,7254057;-32,9205881;Venezuela & Juan José Paso, S2007 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;BECQUER Y CEPEDA,Rosario,Santa Fe,Argentina;5441546,95;6350514,08;-60,6253582;-32,986764;Becquer & Cepeda, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;MARCOS PAZ 5600,Rosario,Santa Fe,Argentina;5434540,4;6355810,86;-60,6998814;-32,9387441;Marcos Paz 5600, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;27 DE FEBRERO Y CHACABUCO,Rosario,Santa Fe,Argentina;5441279,2;6352332,74;-60,6281056;-32,9704031;Chacabuco & Bv. 27 de Febrero, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;ALVAREZ THOMAS Y CASTAGNINO,Rosario,Santa Fe,Argentina;5435729,28;6360514,59;-60,6869142;-32,8962414;Castagnino & Álvarez Thomas, S2005 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;EVA PERON Y PROVINCIAS UNIDAS,Rosario,Santa Fe,Argentina;5433317,92;6356424,01;-60,7129361;-32,9330412;Av. Provincias Unidas & Av. Eva Perón, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;9 DE JULIO Y ALVEAR,Rosario,Santa Fe,Argentina;5438611,87;6354473,07;-60,6565602;-32,9508735;Alvear & 9 de Julio, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;25 DE MAYO Y SIPE SIPE,Rosario,Santa Fe,Argentina;5433969,7;6362842,5;-60,6427204;-32,9986009;Av Bermúdez & Regimiento 11, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;SALTA 2600,Rosario,Santa Fe,Argentina;5438550,19;6356167,49;-60,6571707;-32,9355985;Salta 2600, S2000JKR Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;25 DE MAYO Y URIBURU,Rosario,Santa Fe,Argentina;5434425,19;6349866,32;-60,6226047;-32,9889576;Av. Uriburu & Av. Circunvalación 25 de Mayo, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;529 Y AYACUCHO,Rosario,Santa Fe,Argentina;5440600,49;6347733,09;-60,635643;-33,0118019;Pje. 529 & Ayacucho, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;RICCHIERI Y SANTA FE,Rosario,Santa Fe,Argentina;5438049;6355603,94;-60,6624606;-32,9406662;Riccheri & Sta Fe, S2002 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;MARIANO MORENO 5800,Rosario,Santa Fe,Argentina;5.438.162.071.100.040;6.348.545.427.583.210;-60,6619016;-33,0044238;Mariano Moreno 5800, S2011LSR Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;AYACUCHO Y REGIMIENTO 11,Rosario,Santa Fe,Argentina;5440519,7;6349213,95;-60,6364411;-32,9984153;Regimiento 11 & Ayacucho, S2011 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;MAIPU Y PELLEGRINI,Rosario,Santa Fe,Argentina;5440334,32;6353720,5;-60,6381138;-32,9577177;Maipú & Av. Pellegrini, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;MARADONA JOSE IGNACIO Y LA REPUBLICA,Rosario,Santa Fe,Argentina;5429733.43;6357885.23;-60,6427204;-32,9986009;Av Bermúdez & Regimiento 11, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;2;PELLEGRINI Y RODRIGUEZ,Rosario,Santa Fe,Argentina;5438151,19;6354170,87;-60,6614835;-32,9536544;Rodríguez & Av. Pellegrini, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;MARGIS B Y URIBURU,Rosario,Santa Fe,Argentina;5438120,63;6350004,33;-60,6620667;-32,9912225;Margis & Av. Uriburu, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;BOLIVIA Y VELEZ SARSFIELD,Rosario,Santa Fe,Argentina;5433173,45;6357191,23;-60,7145314;-32,9260197;Bolivia Bis & Vélez Sársfield, S2007 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;2;CASTELLANOS Y SAAVEDRA,Rosario,Santa Fe,Argentina;5436149,76;6352192,83;-60,6830078;-32,9713327;Castellanos & Saavedra, S2004 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;IRURTIA 7038,Rosario,Santa Fe,Argentina;5433085,37;6352695,99;-60,7157232;-32,9667377;Irurtia 7038, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;503 Y SAN MARTIN,Rosario,Santa Fe,Argentina;5439091;6347363,37;-60,6518538;-33,0149839;Calle 503 & Av. San Martín, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;J J PASO Y TARRAGONA,Rosario,Santa Fe,Argentina;5431261,46;6357757,12;-60,734801;-32,9208215;Tarragona Bis & Juan José Paso, S2007 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;COCHABAMBA Y OROÑO,Rosario,Santa Fe,Argentina;5438635,51;6353938,16;-60,656202;-32,9556589;Cochabamba & Bv. Oroño, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;ALSINA Y SEGUI,Rosario,Santa Fe,Argentina;5435996,94;6352091,41;-60,6846501;-32,9721463;Alsina & Bv. Seguí, S2004 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;OVIDIO LAGOS 6600,Rosario,Santa Fe,Argentina;5436584,85;6347376,43;-60,6784107;-33,0137012;Av. Ovidio Lagos 6600, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;JUAN B JUSTO Y MUÑIZ,Rosario,Santa Fe,Argentina;5435639.16;6358526.92;-60,6880505;-32,9142224;Muñiz & Juan B. Justo, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;PTE PERON 8000,Rosario,Santa Fe,Argentina;5431972,36;6351604,89;-60,7269574;-32,9751602;Av. Pres. Perón 8000, S2010ACQ Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;PELLEGRINI Y SAN MARTIN,Rosario,Santa Fe,Argentina;5440215,94;6353744,88;-60,6393996;-32,9575979;Av. San Martín & Av. Pellegrini, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;2;ALVAREZ CONDARCO Y LA REPUBLICA,Rosario,Santa Fe,Argentina;5429311,66;6357869,61;-60,7560113;-32,9197803;Álvarez Condarco Bis & La República, S2006 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;NUESTRA SRA DEL ROSARIO Y SALVA,Rosario,Santa Fe,Argentina;5440157,06;6349080,3;-60,6403395;-32,9996071;Salva & Av. Ntra Sra del Rosario, Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;3 DE FEBRERO Y SARMIENTO,Rosario,Santa Fe,Argentina;5440179,08;6354274,7;-60,6397636;-32,9527953;3 de Febrero & Sarmiento, S2000 Rosario, Santa Fe, Argentina
2016;Julio;12:00 a 17:59;1;PUEYRREDON Y SEGUI,Rosario,Santa Fe,Argentina;5437780,02;6351723,59;-60,6656205;-32,9757279;Pueyrredón & Bv. Seguí, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;2;AVELLANEDA 4910,Rosario,Santa Fe,Argentina;5435599,92;6349450,41;-60,6887943;-32,9965522;Bv. Avellaneda 4910, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;DORREGO Y LAMADRID,Rosario,Santa Fe,Argentina;5438245,88;6349304,35;-60,6607544;-32,9974777;Dorrego & Lamadrid, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;3;9 DE JULIO Y CONSTITUCION,Rosario,Santa Fe,Argentina;5436830,2;6354840,58;-60,6755443;-32,9474343;Constitución & 9 de Julio, S2002 Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;CAFFERATA Y SANTA FE,Rosario,Santa Fe,Argentina;5437285,69;6355761,45;-60,6706368;-32,9391893;Sta Fe & Cafferata, S2002 Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;AVELLANEDA Y MARCOS PAZ,Rosario,Santa Fe,Argentina;5436388,66;6355277,66;-60,6802263;-32,9435015;Marcos Paz & Bv. Avellaneda, S2002 Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;ECHEVERRIA Y LUIS CARBALLO,Rosario,Santa Fe,Argentina;5437120,04;6357679,63;-60,6722884;-32,9218403;E. Echeverría & Luis Cándido Carballo, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;CERRITO Y ROUILLON,Rosario,Santa Fe,Argentina;5434384,62;6354207,01;-60,7017264;-32,9530872;Cerrito & Rouillon, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;MACIEL Y RONDEAU,Rosario,Santa Fe,Argentina;5435486,27;6359676,63;-60,6896158;-32,9038204;Maciel & Bv. Rondeau, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;ITALIA Y CORDOBA,Rosario,Santa Fe,Argentina;5439416,1;6355166,88;-60,6478583;-32,9447168;Italia & Córdoba, S2000 Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;CATAMARCA Y ESPAÑA,Rosario,Santa Fe,Argentina;5439676,15;6355785,63;-60,6450418;-32,9391262;Catamarca & España, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;ALBERT SABIN Y DON ORIONE,Rosario,Santa Fe,Argentina;5435960,3;6357538,96;-60,6846844;-32,9231151;Beato Don Luis Orione & Av. Sabin, S2013 Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;BLANDENGUES Y DRAGONES DE ROSARIO,Rosario,Santa Fe,Argentina;5439180,55;6347468,65;-60,6508863;-33,0141046;Drag. Rosario & Blandengues, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;BAIGORRIA Y RONDEAU,Rosario,Santa Fe,Argentina;5435127,09;6361033,77;-60,6933408;-32,8915391;Bv. Rondeau & Baigorria, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;DANTE ALIGHIERI 2400,Rosario,Santa Fe,Argentina;5438240,42;6353183,08;-60,7049363;-32,8473786;Dante Alighieri 2400, S2152DXB Granadero Baigorria, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;AVELLANEDA Y CANDIDO CARBALLO,Rosario,Santa Fe,Argentina;5436880,35;6357668,52;-60,6747595;-32,9220231;Luis Cándido Carballo & Bv. Avellaneda Bis, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;BAIGORRIA Y BOEDO,Rosario,Santa Fe,Argentina;5433905,37;6360772,47;-60,7063794;-32,8938287;Boedo & Baigorria, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;OVIDIO LAGOS Y SEGUI,Rosario,Santa Fe,Argentina;5437424,48;6351797,02;-60,669305;-32,9749343;Bv. Seguí & Av. Ovidio Lagos, S2004 Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;CHACABUCO Y RIOBAMBA,Rosario,Santa Fe,Argentina;5441384,6;6352841;-60,6269767;-32,965753;Riobamba & Chacabuco, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;LAVALLE Y SEGUI,Rosario,Santa Fe,Argentina;5435870,47;6352117,49;-60,6859914;-32,9719148;Lavalle & Bv. Seguí, S2004 Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;ALEM Y RIOBAMBA,Rosario,Santa Fe,Argentina;5440868,66;6352946,8;-60,6324765;-32,9648159;Riobamba & Leandro N. Alem, S2000 Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;25 DE MAYO Y DERQUI,Rosario,Santa Fe,Argentina;;;-60,6427204;-32,9986009;Av Bermúdez & Regimiento 11, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;27 DE FEBRERO Y VERA MUJICA,Rosario,Santa Fe,Argentina;5437151,125;6353181,08;-60,6722493;-32,9624924;Vera Mujica & Bv. 27 de Febrero, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;OROÑO Y SANCHO PANZA,Rosario,Santa Fe,Argentina;5437834,86;6349157,55;-60,6650456;-32,9987788;Sancho Panza & Bv. Oroño, S2004 Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;AO ROSARIO,Rosario,Santa Fe,Argentina;;;-60,6333338;-32,9466336;Sta Fe 778, S2000ATH Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;CORRIENTES Y SAN LUIS,Rosario,Santa Fe,Argentina;5439871,06;6354761,52;-60,643002;-32,9482905;San Luis & Corrientes, Rosario, Santa Fe, Argentina
2016;Julio;18:00 a 23:59;1;DE ANGELIS Y LA REPUBLICA,Rosario,Santa Fe,Argentina;5434623.19;6358076;-60,6989059;-32,9182101;De Angelis & La República, S2007 Rosario, Santa Fe, Argentina
